orgName,siteName,siteId,monitorBrand,monitorType,monitorName,monitorId,assetType,assetModel,assetSn,dcSize,acSize,diagnoId,installDate,faultCode,faultName,faultStartdate,faultEnddate,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F002,Generation Clipping,2023/02/17,2023/02/17,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F002,Generation Clipping,2023/02/18,2023/02/18,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F004,Recurring Underperformance,2022/08/06,2022/08/08,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F004,Recurring Underperformance,2022/09/11,2022/09/13,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F004,Recurring Underperformance,2022/09/17,2022/09/21,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F004,Recurring Underperformance,2022/11/02,2022/11/04,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F004,Recurring Underperformance,2022/11/06,2022/11/11,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F004,Recurring Underperformance,2022/11/21,2022/11/26,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F011,Non-Zero Tripping,2022/08/07,2022/08/08,
Campbelltown Council,Amber Cottage ELC,e3074733-ed75-4190-95e7-3b9331f13893,solarAnalytics,Smart Meter,Amber Cottage ELC,301045,NaN,NaN,NaN,20,NaN,301045,NaN,L1F011,Non-Zero Tripping,2022/11/02,2022/11/04,
Campbelltown Council,Civic Centre,5d2af13e-1830-4014-8267-73da205e9e33,fimer,Proprietary,Campbelltown Civic Centre,1344416,Inverter,TRIO 27.6 TL OUTD,027565-3M22-2812,33,27600,1344416,2013-03-25 13:00:00,L1F001,Generation Tripping,2022/01/29,2022/01/29,
Campbelltown Council,Civic Centre,5d2af13e-1830-4014-8267-73da205e9e33,fimer,Proprietary,Campbelltown Civic Centre,1344416,Inverter,TRIO 27.6 TL OUTD,027565-3M22-2812,33,27600,1344416,2013-03-25 13:00:00,L1F000,No Data,2023/02/18,2023/02/19,
Campbelltown Council,Civic Centre,5d2af13e-1830-4014-8267-73da205e9e33,fimer,Proprietary,Campbelltown Civic Centre,1344416,Inverter,TRIO 27.6 TL OUTD,027565-3M22-2812,33,27600,1344416,2013-03-25 13:00:00,L1F004,Recurring Underperformance,2022/06/05,2022/06/07,
Campbelltown City Council,Civic Centre,5d2af13e-1830-4014-8267-73da205e9e33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2022/01/30,2023/03/17,
Campbelltown Council,Civic Centre,5d2af13e-1830-4014-8267-73da205e9e33,fimer,Proprietary,Campbelltown Civic Centre,1344416,Inverter,TRIO 27.6 TL OUTD,027565-3M22-2812,33,27600,1344416,2013-03-25 13:00:00,L1F011,Non-Zero Tripping,2022/06/07,2022/06/07,
Campbelltown Council,Eagles Nest ELC,44f8618f-8eaf-4149-99a3-bb04d22e6909,solarAnalytics,Smart Meter,Eagles nest ELC,300720,NaN,NaN,NaN,20,NaN,300720,NaN,L1F011,Non-Zero Tripping,2022/08/06,2022/08/08,
Campbelltown Council,Eagles Nest ELC,44f8618f-8eaf-4149-99a3-bb04d22e6909,solarAnalytics,Smart Meter,Eagles nest ELC,300720,NaN,NaN,NaN,20,NaN,300720,NaN,L1F002,Generation Clipping,2022/10/29,2022/10/29,
Campbelltown Council,Eagles Nest ELC,44f8618f-8eaf-4149-99a3-bb04d22e6909,solarAnalytics,Smart Meter,Eagles nest ELC,300720,NaN,NaN,NaN,20,NaN,300720,NaN,L1F004,Recurring Underperformance,2023/02/11,2023/02/14,
Campbelltown City Council,Eagles Nest ELC,44f8618f-8eaf-4149-99a3-bb04d22e6909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2022/07/27,2023/02/14,
Campbelltown Council,Eagles Nest ELC,44f8618f-8eaf-4149-99a3-bb04d22e6909,solarAnalytics,Smart Meter,Eagles nest ELC,300720,NaN,NaN,NaN,20,NaN,300720,NaN,L1F003,Zero Generation,2022/12/08,2022/12/13,
Campbelltown Council,Ingleburn Library,bbacce26-55d1-4525-bb55-e5103aaee202,fimer,Proprietary,Campbelltown Ingleburn CC Library,8937329,Inverter,TRIO 27.6 TL OUTD,752023-3M22-0915,34.61,27600,8937329,2015-12-17 8:00:00,L1F003,Zero Generation,2023/04/05,2023/04/11,
Campbelltown Council,Ingleburn Library,bbacce26-55d1-4525-bb55-e5103aaee202,fimer,Proprietary,Campbelltown Ingleburn CC Library,8937329,Inverter,TRIO 27.6 TL OUTD,752023-3M22-0915,34.61,27600,8937329,2015-12-17 8:00:00,L1F000,No Data,2022/02/08,2022/07/08,
Campbelltown Council,Ingleburn Library,bbacce26-55d1-4525-bb55-e5103aaee202,fimer,Proprietary,Campbelltown Ingleburn CC Library,8937329,Inverter,TRIO 27.6 TL OUTD,752023-3M22-0915,34.61,27600,8937329,2015-12-17 8:00:00,L1F012,Night-Time Generation,2023/1/15,2023/1/17,
Campbelltown Council,Ingleburn Library,bbacce26-55d1-4525-bb55-e5103aaee202,fimer,Proprietary,Campbelltown Ingleburn CC Library,8937329,Inverter,TRIO 27.6 TL OUTD,752023-3M22-0915,34.61,27600,8937329,2015-12-17 8:00:00,L1F012,Night-Time Generation,2023/1/30,2023/01/30,
Campbelltown Council,Ingleburn Library,bbacce26-55d1-4525-bb55-e5103aaee202,fimer,Proprietary,Campbelltown Ingleburn CC Library,8937329,Inverter,TRIO 27.6 TL OUTD,752023-3M22-0915,34.61,27600,8937329,2015-12-17 8:00:00,L1F011,Non-Zero Tripping,2023/02/11,2023/2/13,
Campbelltown Council,HJ Library,969b858a-b5ea-4f27-9bde-4bd21fab03ca,sma,Proprietary,Campbelltown Council HJLibrary,4cb44bec-fc55-4e43-91ab-40ee941a08e7,Inverter,STP 25000TL-30,1900767573,33.12,25000,4cb44bec-fc55-4e43-91ab-40ee941a08e7,2016-11-09 0:00:00,L1F004,Recurring Underperformance,2022/12/14,2022/12/16,
Campbelltown Council,HJ Library,969b858a-b5ea-4f27-9bde-4bd21fab03ca,sma,Proprietary,Campbelltown Council HJLibrary,4cb44bec-fc55-4e43-91ab-40ee941a08e7,Inverter,STP 25000TL-30,1900767573,33.12,25000,4cb44bec-fc55-4e43-91ab-40ee941a08e7,2016-11-09 0:00:00,L1F002,Generation Clipping,2022/11/20,2022/11/20,
Campbelltown Council,HJ Library,969b858a-b5ea-4f27-9bde-4bd21fab03ca,sma,Proprietary,Campbelltown Council HJLibrary,4cb44bec-fc55-4e43-91ab-40ee941a08e7,Inverter,STP 25000TL-30,1900767573,33.12,25000,4cb44bec-fc55-4e43-91ab-40ee941a08e7,2016-11-09 0:00:00,L1F011,Non-Zero Tripping,2022/11/06,2022/11/10,
Campbelltown Council,HJ Library,969b858a-b5ea-4f27-9bde-4bd21fab03ca,sma,Proprietary,Campbelltown Council HJLibrary,3f9cc2a5-7e3c-46d4-8508-d630d0d11806,Inverter,STP 25000TL-30,1900767817,33.12,25000,3f9cc2a5-7e3c-46d4-8508-d630d0d11806,2016-11-09 0:00:00,L1F011,Non-Zero Tripping,2022/11/06,2022/11/10,
Campbelltown City Council,H.J. Daley Library,969b858a-b5ea-4f27-9bde-4bd21fab03ca,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2022/11/06,2022/11/10,
City of Canada Bay Council,Civic Centre,b528d81b-d6eb-49c8-bf63-f1644dd2b3f1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2023/06/16,2023/07/14,
City of Canada Bay Council,Concord Library,3ef52e1a-2a5b-4908-a0f6-8da81b47568d,switchdin,Third-Party,NaN,NaN,Gateway,NaN,NaN,56.4,NaN,0001c02a59f4,NaN,L1F000,No Data,2023/07/05,2023/07/12,
City of Canada Bay Council,Concord Oval 308,308114d3-8802-46ed-a808-c133b1a00670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2023/07/01,2023/07/15,
City of Canada Bay Council,Concord Oval 370,11fde49c-5cd0-429c-8013-97c9a1c1462d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2023/07/08,2023/07/15,
City of Canada Bay Council,Drummoyne Oval,b3132ad3-03dd-42f1-ae91-f2230d363669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2023/07/05,2023/07/15,
Bathurst Regional Council,Aquatic Centre,0db997df-a498-41ac-b4cb-c9911d6e766f,sma,Proprietary,Bathurst Aquatic Centre,2377e538-9c70-4038-b14a-e605e99b1d63,Inverter,STP 25000TL-30,1901289395,25,25000,2377e538-9c70-4038-b14a-e605e99b1d63,2019-07-11 0:00:00,L1F014,Excessive Generation,2022/01/18,2022/01/19,
Bathurst Regional Council,Aquatic Centre,0db997df-a498-41ac-b4cb-c9911d6e766f,sma,Proprietary,Bathurst Aquatic Centre,2377e538-9c70-4038-b14a-e605e99b1d63,Inverter,STP 25000TL-30,1901289395,25,25000,2377e538-9c70-4038-b14a-e605e99b1d63,2019-07-11 0:00:00,L1F004,Recurring Underperformance,2023/01/11,2023/01/13,
Bathurst Regional Council,Aquatic Centre,0db997df-a498-41ac-b4cb-c9911d6e766f,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2022/04/23,2022/05/25,
Bathurst Regional Council,Bathurst Depot,f8e05cea-b12e-43df-92b5-3bf1910de4b6,fimer,Proprietary,Bathurst Regional Council,1719202,Inverter,TRIO 27.6 TL OUTD,128715-3M22-2213,27,27600,1719202,2013-08-22 7:00:00,L1F001,Generation Tripping,2022/01/05,2022/01/07,
Bathurst Regional Council,Bathurst Depot,f8e05cea-b12e-43df-92b5-3bf1910de4b6,fimer,Proprietary,Bathurst Regional Council,1719202,Inverter,TRIO 27.6 TL OUTD,128715-3M22-2213,27,27600,1719202,2013-08-22 7:00:00,L1F014,Excessive Generation,2022/01/18,2022/01/18,
Bathurst Regional Council,Bathurst Depot,f8e05cea-b12e-43df-92b5-3bf1910de4b6,fimer,Proprietary,Bathurst Regional Council,1719202,Inverter,TRIO 27.6 TL OUTD,128715-3M22-2213,27,27600,1719202,2013-08-22 7:00:00,L1F000,No Data,2022/10/12,2022/10/25,
Bathurst Regional Council,Bathurst Depot,f8e05cea-b12e-43df-92b5-3bf1910de4b6,fimer,Proprietary,Bathurst Regional Council,1719202,Inverter,TRIO 27.6 TL OUTD,128715-3M22-2213,27,27600,1719202,2013-08-22 7:00:00,L1F003,Zero Generation,2022/12/30,2023/03/06,
Bathurst Regional Council,Bathurst Depot,f8e05cea-b12e-43df-92b5-3bf1910de4b6,fimer,Proprietary,Bathurst Regional Council,1719202,Inverter,TRIO 27.6 TL OUTD,128715-3M22-2213,27,27600,1719202,2013-08-22 7:00:00,L1F011,Non-Zero Tripping,2022/12/09,2022/12/18,
Bathurst Regional Council,Depot,f8e05cea-b12e-43df-92b5-3bf1910de4b6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2022/07/17,2022/07/25,
Bathurst Regional Council,Bathurst Depot,f8e05cea-b12e-43df-92b5-3bf1910de4b6,fimer,Proprietary,Bathurst Regional Council,1719202,Inverter,TRIO 27.6 TL OUTD,128715-3M22-2213,27,27600,1719202,2013-08-22 7:00:00,L1F004,Recurring Underperformance,2022/04/22,2022/04/25,
Bathurst Regional Council,National Motor Racing Museum,166b83a9-ad51-4ad2-b853-fdb1aa936f6d,sma,Proprietary,National Motor Racing Museum,6c1a274a-fa3d-4970-a623-ed6c3100cb2e,Inverter,STP 25000TL-30,1901361714,25.75,25000,6c1a274a-fa3d-4970-a623-ed6c3100cb2e,2019-11-19 0:00:00,L1F014,Excessive Generation,2023/04/01,2023/04/01,
Bathurst Regional Council,National Motor Racing Museum,166b83a9-ad51-4ad2-b853-fdb1aa936f6d,sma,Proprietary,National Motor Racing Museum,6c1a274a-fa3d-4970-a623-ed6c3100cb2e,Inverter,STP 25000TL-30,1901361714,25.75,25000,6c1a274a-fa3d-4970-a623-ed6c3100cb2e,2019-11-19 0:00:00,L1F004,Recurring Underperformance,2023/04/02,2023/04/06,
Bathurst Regional Council,National Motor Racing Museum,166b83a9-ad51-4ad2-b853-fdb1aa936f6d,sma,Proprietary,National Motor Racing Museum,6c1a274a-fa3d-4970-a623-ed6c3100cb2e,Inverter,STP 25000TL-30,1901361714,25.75,25000,6c1a274a-fa3d-4970-a623-ed6c3100cb2e,2019-11-19 0:00:00,L1F011,Non-Zero Tripping,2023/04/24,2023/04/24,
Bathurst Regional Council,Waste Management Centre,0f5ae99e-035d-4116-a912-2ba10a969673,solarAnalytics,Smart Meter,Bathurst Waste Management,304153,NaN,NaN,NaN,46.8,NaN,304153,NaN,L1F003,Zero Generation,2022/09/08,2022/10/13,
Bathurst Regional Council,Waste Management Centre,0f5ae99e-035d-4116-a912-2ba10a969673,solarAnalytics,Smart Meter,Bathurst Waste Management,304153,NaN,NaN,NaN,46.8,NaN,304153,NaN,L1F014,Excessive Generation,2022/08/08,2022/08/08,
Bathurst Regional Council,Waste Management Centre,0f5ae99e-035d-4116-a912-2ba10a969673,solarAnalytics,Smart Meter,Bathurst Waste Management,304153,NaN,NaN,NaN,46.8,NaN,304153,NaN,L1F000,No Data,2022/08/04,2022/08/05,
Bathurst Regional Council,"""Waste Management Centre """,0f5ae99e-035d-4116-a912-2ba10a969673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F010,Summer Underperformance,2022/11/26,2023/01/12,
Bathurst Regional Council,Waste Management Centre,0f5ae99e-035d-4116-a912-2ba10a969673,solarAnalytics,Smart Meter,Bathurst Waste Management,304153,NaN,NaN,NaN,46.8,NaN,304153,NaN,L1F011,Non-Zero Tripping,2023/06/24,2023/06/26,
Bathurst Regional Council,Waste Management Centre,0f5ae99e-035d-4116-a912-2ba10a969673,solarAnalytics,Smart Meter,Bathurst Waste Management,304153,NaN,NaN,NaN,46.8,NaN,304153,NaN,L1F004,Recurring Underperformance,2022/08/27,2022/08/29,
Bathurst Regional Council,Water Filtration Plant,8984a61d-32c0-4fcf-9007-fd6f83586117,sma,Proprietary,Bathurst Water Filtration Plant Solar,98c42ce0-7cd3-4edb-b430-7704c7ea0b64,Inverter,STP 17000TL-10,2110592876,17.62,17000,98c42ce0-7cd3-4edb-b430-7704c7ea0b64,2014-09-09 0:00:00,L1F014,Excessive Generation,2022/12/26,2022/12/26,
Bathurst Regional Council,Water Filtration Plant,8984a61d-32c0-4fcf-9007-fd6f83586117,sma,Proprietary,Bathurst Water Filtration Plant Solar,98c42ce0-7cd3-4edb-b430-7704c7ea0b64,Inverter,STP 17000TL-10,2110592876,17.62,17000,98c42ce0-7cd3-4edb-b430-7704c7ea0b64,2014-09-09 0:00:00,L1F000,No Data,2022/11/10,2022/11/14,
Bathurst Regional Council,Water Filtration Plant,8984a61d-32c0-4fcf-9007-fd6f83586117,sma,Proprietary,Bathurst Water Filtration Plant Solar,25d48f9e-91b9-476f-ac5c-62d09964704c,Inverter,STP 17000TL-10,2110592664,17.62,17000,25d48f9e-91b9-476f-ac5c-62d09964704c,2014-09-09 0:00:00,L1F001,Generation Tripping,2023/02/09,2023/02/10,
Bathurst Regional Council,Water Filtration Plant,8984a61d-32c0-4fcf-9007-fd6f83586117,sma,Proprietary,Bathurst Water Filtration Plant Solar,25d48f9e-91b9-476f-ac5c-62d09964704c,Inverter,STP 17000TL-10,2110592664,17.62,17000,25d48f9e-91b9-476f-ac5c-62d09964704c,2014-09-09 0:00:00,L1F004,Recurring Underperformance,2023/01/11,2023/01/13,
Bathurst Regional Council,Water Filtration Plant,8984a61d-32c0-4fcf-9007-fd6f83586117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2023/03/07,2023/03/17,
Bathurst Regional Council,Water Filtration Plant,8984a61d-32c0-4fcf-9007-fd6f83586117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2023/01/31,2023/02/03,
Bathurst Regional Council,Water Filtration Plant,8984a61d-32c0-4fcf-9007-fd6f83586117,sma,Proprietary,Bathurst Water Filtration Plant Solar,25d48f9e-91b9-476f-ac5c-62d09964704c,Inverter,STP 17000TL-10,2110592664,17.62,17000,25d48f9e-91b9-476f-ac5c-62d09964704c,2014-09-09 0:00:00,L1F011,Non-Zero Tripping,2022/08/27,2022/08/27,
Bathurst Regional Council,BVIC Expansion 2018,6d04bfc5-ac77-462a-b0d4-9c58e472c5e2,solaredge,Proprietary,NaN,NaN,Inverter,NaN,NaN,35.91,NaN,793032,NaN,L1F012,Night-Time Generation,2023/03/12,2023/03/21,
Bathurst Regional Council,BVIC Expansion 2018,6d04bfc5-ac77-462a-b0d4-9c58e472c5e2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2023/06/10,2023/06/21,
Bathurst Regional Council,BVIC Expansion 2018,6d04bfc5-ac77-462a-b0d4-9c58e472c5e2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2023/03/05,2023/03/10,
City of Canada Bay Council,Drummoyne EPAB,b3132ad3-03dd-42f1-ae91-f2230d363669,sungrow,Proprietary,Drummoyne EPAB,1155526_1_1_1,Inverter,SG15RT,A2180337821,15,15000,1155526_1_1_1,2022-07-12 15:03:07,L1F000,No Data,2023/04/19,2023/04/25,
City of Canada Bay Council,Drummoyne Oval Greg Davis,b3132ad3-03dd-42f1-ae91-f2230d363669,sungrow,Proprietary,Drummoyne oval Greg Davis,1153572_1_1_1,Inverter,SG20RT,A2190903866,20,20000,1153572_1_1_1,2022-06-30 12:17:27,L1F000,No Data,2023/04/19,2023/04/25,
City of Canada Bay Council,Drummoyne Oval Greg Davis,b3132ad3-03dd-42f1-ae91-f2230d363669,sungrow,Proprietary,Drummoyne oval Greg Davis,1153572_1_1_1,Inverter,SG20RT,A2190903866,20,20000,1153572_1_1_1,2022-06-30 12:17:27,L1F003,Zero Generation,2023/01/13,2023/04/25,
City of Canada Bay Council,Five Dock Depot,e3d4dc8e-716e-434f-84f4-b71b4d3dbd88,solarAnalytics,Smart Meter,Canada Bay City Council Five Docks Solar,315338,NaN,NaN,NaN,39.54,NaN,315338,NaN,L1F002,Generation Clipping,2022/11/18,2022/11/25,
City of Canada Bay Council,Five Dock Depot,e3d4dc8e-716e-434f-84f4-b71b4d3dbd88,switchdin,Third-Party,NaN,NaN,Gateway,NaN,NaN,24.6,NaN,0001c02a5825,NaN,L1F000,No Data,2022/12/13,2023/06/09,
City of Canada Bay Council,Five Dock Depot,e3d4dc8e-716e-434f-84f4-b71b4d3dbd88,sma,Proprietary,Five Dock Depot 1,c9b34615-a4a8-4dd1-b7b1-c300438dbf72,Inverter,STP 25000TL-30,1901297941,25.75,25000,c9b34615-a4a8-4dd1-b7b1-c300438dbf72,2019-11-04 0:00:00,L1F000,No Data,2022/12/13,2023/06/09,
City of Canada Bay Council,Five Dock Depot,e3d4dc8e-716e-434f-84f4-b71b4d3dbd88,solarAnalytics,Smart Meter,Canada Bay City Council Five Docks Solar,315338,NaN,NaN,NaN,39.54,NaN,315338,NaN,L1F000,No Data,2022/12/13,2023/06/09,
City of Canada Bay Council,Five Dock Depot,e3d4dc8e-716e-434f-84f4-b71b4d3dbd88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F009,Winter Underperformance,2023/06/17,2023/07/23,
City of Canada Bay Council,Five Dock Leisure Centre,8a0be9ca-143b-459a-9c3c-bde9aae0ed98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2023/06/17,2023/07/12,
City of Canada Bay Council,Five Dock Leisure Centre,8a0be9ca-143b-459a-9c3c-bde9aae0ed98,solarAnalytics,Smart Meter,Five Dock Leisure Centre,330135,NaN,NaN,NaN,36,NaN,330135,NaN,L1F000,No Data,2023/06/07,2023/07/12,
City of Canada Bay Council,Five Dock Leisure Centre,8a0be9ca-143b-459a-9c3c-bde9aae0ed98,solarAnalytics,Smart Meter,Five Dock Leisure Centre,330135,NaN,NaN,NaN,36,NaN,330135,NaN,L1F000,No Data,2023/05/25,2023/05/27,
City of Canada Bay Council,Senior Citizens Centre,7533c4e5-21ed-4505-82eb-4df933a4df19,switchdin,Third-Party,NaN,NaN,Gateway,NaN,NaN,9.36,NaN,0001c02a5827,NaN,L1F000,No Data,2022/07/19,2023/05/27,
City of Canada Bay Council,Senior Citizens Centre,7533c4e5-21ed-4505-82eb-4df933a4df19,switchdin,Third-Party,NaN,NaN,Gateway,NaN,NaN,9.36,NaN,0001c02a5827,NaN,L1F000,No Data,2022/06/26,2022/07/08,
City of Canada Bay Council,Senior Citizens Centre,7533c4e5-21ed-4505-82eb-4df933a4df19,switchdin,Third-Party,NaN,NaN,Gateway,NaN,NaN,9.36,NaN,0001c02a5827,NaN,L1F000,No Data,2022/04/29,2022/05/01,
Inner West Council,Annandale CC,48053c86-8cb3-44e3-8647-0af3bde8bab9,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,2.16,NaN,Z23P-Q4S3-Y75B-RGGS,NaN,L1F001,Generation Tripping,2022/07/23,2022/07/23,
Inner West Council,Annandale CC,48053c86-8cb3-44e3-8647-0af3bde8bab9,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,2.16,NaN,Z23P-Q4S3-Y75B-RGGS,NaN,L1F003,Zero Generation,2022/12/10,2022/12/15,
Inner West Council,Annandale CC,48053c86-8cb3-44e3-8647-0af3bde8bab9,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,2.16,NaN,Z23P-Q4S3-Y75B-RGGS,NaN,L1F004,Recurring Underperformance ,2021/05/17,2021/05/20,
Inner West Council,Annandale CC,48053c86-8cb3-44e3-8647-0af3bde8bab9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2021/12/01,2022/02/17,
Inner West Council,Annandale CC,48053c86-8cb3-44e3-8647-0af3bde8bab9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2023/03/08,2023/04/03,
Inner West Council,Ashfield Aquatic Centre,8605e2ac-7140-477c-b3ee-b6532507340d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2022/06/16,2022/06/28,
Inner West Council,Ashfield Aquatic Centre,8605e2ac-7140-477c-b3ee-b6532507340d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2021/07/29,2022/11/17,
Inner West Council,Ashfield Aquatic Centre,8605e2ac-7140-477c-b3ee-b6532507340d,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,250,NaN,AQ5K-XBBN-WLBA-HZN2,NaN,L1F003,Zero Generation,2022/06/27,2022/06/30,
Inner West Council,Ashfield Aquatic Centre,8605e2ac-7140-477c-b3ee-b6532507340d,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,250,NaN,AQ5K-XBBN-WLBA-HZN2,NaN,L1F011,Non-Zero Tripping,2022/11/18,2022/11/26,
Inner West Council,Ashfield Aquatic Centre,8605e2ac-7140-477c-b3ee-b6532507340d,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,250,NaN,AQ5K-XBBN-WLBA-HZN2,NaN,L1F000,No Data,2023/01/04,2023/03/30,
Inner West Council,Ashfield Aquatic Centre,8605e2ac-7140-477c-b3ee-b6532507340d,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,250,NaN,AQ5K-XBBN-WLBA-HZN2,NaN,L1F003,Zero Generation,2022/12/10,2022/12/15,
Inner West Council,Balmain Depot,d122a439-d614-4b6d-bf38-198288b81888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2022/09/11,2023/03/17,
Inner West Council,Balmain Depot,d122a439-d614-4b6d-bf38-198288b81888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2022/06/17,2022/07/18,
Inner West Council,Balmain Depot,d122a439-d614-4b6d-bf38-198288b81888,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,13,NaN,7DHI-9YU5-U3WD-48XE,NaN,L1F004,Recurring Underperformance,2021/07/25,2021/07/29,
Inner West Council,Balmain Depot,d122a439-d614-4b6d-bf38-198288b81888,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,13,NaN,7DHI-9YU5-U3WD-48XE,NaN,L1F011,Non-Zero Tripping,2021/10/21,2021/10/29,
Inner West Council,Balmain Depot,d122a439-d614-4b6d-bf38-198288b81888,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,13,NaN,7DHI-9YU5-U3WD-48XE,NaN,L1F003,Zero Generation,2022/12/10,2022/12/15,
Inner West Council,Balmain Occasional Childcare,b31c9116-cffa-457b-b40c-7644d72cb3be,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,5.92,NaN,QCE4-RI42-LLQJ-A5YH,NaN,L1F003,Zero Generation,2022/12/10,2022/12/15,
Inner West Council,Balmain Occasional Childcare,b31c9116-cffa-457b-b40c-7644d72cb3be,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2022/07/24,2022/08/30,
Inner West Council,Balmain Occasional Childcare,b31c9116-cffa-457b-b40c-7644d72cb3be,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2023/06/07,2023/06/11,
